pl_name,pl_orbsmax,pl_orbeccen,pl_bmassj,pl_rade,hostname,st_teff,st_rad,st_mass
"TOI-421 c",0.1170000000,0.190000,0.04436356,5.09000000,"TOI-421",5291.00,0.866000,0.833000
"MOA-2010-BLG-353L b",1.7200000000,,0.27000000,11.10000000,"MOA-2010-BLG-353L",,,0.180000
"K2-84 b",0.0665000000,,0.02010000,2.41000000,"K2-84",5652.00,0.930000,0.950000
"K2-84 c",0.1768000000,,0.01500000,2.03000000,"K2-84",5652.00,0.930000,0.950000
"K2-35 b",0.0310000000,0.130000,0.00724000,1.32000000,"K2-35",4402.71,0.619575,0.701968
"HD 86950 b",2.7200000000,0.170000,3.60000000,13.00000000,"HD 86950",4805.00,8.800000,1.660000
"HD 222076 b",1.8300000000,0.080000,1.56000000,13.50000000,"HD 222076",4806.00,4.100000,1.070000
"K2-33 b",0.0409000000,0.000000,3.70000000,5.04000000,"K2-33",3540.00,1.050000,0.560000
"TOI-1338 b",0.4607000000,0.033100,0.03550000,7.66100000,"TOI-1338 A",5723.20,1.313000,1.093600
"K2-161 b",,,0.09780000,6.11721229,"K2-161",4972.00,2.568173,0.986876
"K2-160 b",,,0.03220000,3.17824034,"K2-160",5649.00,0.913754,0.982829
"HD 215152 d",0.0879900000,0.000000,2.42400000,,"HD 215152",4935.00,0.730000,0.770000
"TOI-1173 b",0.0696000000,0.023000,0.08621004,9.19000000,"TOI-1173",5350.00,0.934000,0.911000
"GJ 238 b",0.0212300000,,0.00039800,0.56600000,"GJ 238",3485.00,0.431400,0.419300
"HD 103197 b",0.2500000000,0.000000,0.09000000,5.83000000,"HD 103197",5250.00,0.880000,0.800000
"HD 109246 b",0.3300000000,0.120000,0.86000000,13.90000000,"HD 109246",5844.00,1.070000,1.200000
"OGLE-2016-BLG-1195L b",1.1600000000,,0.00450000,1.11000000,"OGLE-2016-BLG-1195L",,,0.078000
"Kepler-1650 b",0.0167000000,0.010000,0.00264000,0.96000000,"Kepler-1650",3410.00,0.334000,0.326000
"HD 183579 b",0.1322000000,0.061000,0.06418558,3.49000000,"HD 183579",5784.00,0.960000,0.996000
"TOI-1437 b",0.1400000000,0.170000,0.03020498,2.24000000,"TOI-1437",6008.00,1.170000,1.100000
"TOI-6034 b",0.0294900000,0.040000,0.79800000,11.92000000,"TOI-6034",3635.00,0.489000,0.514000
"TOI-5634 A b",0.0272000000,0.000000,1.85005489,10.42000000,"TOI-5634 A",3896.00,0.540000,0.556000
"K2-419 A b",0.1208000000,0.042000,0.61700000,10.55000000,"K2-419 A",3711.00,0.541000,0.562000
"Kepler-1654 b",2.0260000000,0.260000,0.50000000,9.18017100,"Kepler-1654",5597.00,1.179000,1.011000
"HD 121504 b",0.3300000000,0.030000,1.51000000,13.60000000,"HD 121504",6027.00,1.070000,1.620000
"HD 114386 b",1.7300000000,0.230000,1.14000000,13.70000000,"HD 114386",4836.00,0.760000,0.600000
"TOI-1824 b",0.1510000000,0.000000,0.05034163,2.74382690,"TOI-1824",5165.00,0.812300,0.880100
"BD+03 2562 b",1.3000000000,0.200000,6.40000000,12.70000000,"BD+03 2562",4095.00,32.350000,1.140000
"K2-186 b",,,0.03210000,3.17207779,"K2-186",5784.00,0.980830,1.018617
"K2-190 c",,,0.00421000,1.09308317,"K2-190",5631.00,0.912206,0.904597
"TOI-286 b",0.0503000000,0.000000,0.01425297,1.42000000,"TOI-286",5152.00,0.780000,0.832000
"TOI-286 c",0.2130000000,0.000000,0.01170443,1.88000000,"TOI-286",5152.00,0.780000,0.832000
"K2-231 b",,,0.02140000,2.50000000,"K2-231",5695.00,0.950000,1.010000
"HD 134987 b",0.8100000000,0.230000,1.61000000,13.50000000,"HD 134987",5736.00,1.220000,1.100000
"HD 137388 b",0.8900000000,0.360000,0.20000000,9.32000000,"HD 137388",5181.00,0.880000,0.680000
"HD 177565 b",0.2460000000,0.059300,0.04750967,4.00000000,"HD 177565",5627.00,0.971489,1.000000
"K2-195 c",,,0.02250000,2.57581891,"K2-195",5712.00,0.906367,0.963364
"K2-201 b",,,0.00800000,1.40006712,"K2-201",5507.00,0.878161,0.956055
"TOI-2768 b",0.0270000000,,0.02330000,2.63000000,"TOI-2768",4008.00,0.657000,0.630000
"TOI-5319 b",0.0506000000,,0.02640000,2.83000000,"TOI-5319",3580.00,0.485000,0.500000
"TOI-1130 b",0.0453000000,0.052162,0.06229777,3.66000000,"TOI-1130",4360.00,0.697000,0.745000
"OGLE-2017-BLG-1522L b",0.5900000000,,0.75000000,14.00000000,"OGLE-2017-BLG-1522L",,,0.045000
"HD 13931 b",5.1500000000,0.020000,2.80000000,13.20000000,"HD 13931",5867.00,1.250000,1.300000
"HD 142245 b",2.7800000000,0.000000,3.07000000,13.10000000,"HD 142245",4922.00,4.630000,3.500000
"HIP 65426 b",92.0000000000,,9.00000000,16.81350000,"HIP 65426",8840.00,1.770000,1.960000
"Ross 128 b",0.0496000000,0.116000,0.00440487,1.11000000,"Ross 128",3192.00,0.196700,0.168000
"K2-201 c",,,0.03400000,3.28568401,"K2-201",5507.00,0.878161,0.956055
"K2-202 b",,,0.01860000,2.30165603,"K2-202",5491.00,0.910685,0.971461
"K2-321 b",0.0283900000,0.440000,0.01530000,2.05124347,"K2-321",3750.00,0.595000,0.578000
"GJ 486 b",0.0171400000,0.000860,0.00871539,1.28900000,"GJ 486",3317.00,0.324300,0.312000
"HD 142415 b",1.0600000000,0.500000,1.67000000,13.50000000,"HD 142415",5940.00,1.040000,1.070000
"L 168-9 b",0.0208000000,0.000000,0.01280565,1.63000000,"L 168-9",3842.00,0.604000,0.614000
"HD 111591 b",2.5000000000,0.260000,4.40000000,12.90000000,"HD 111591",4884.00,8.030000,1.940000
"OGLE-2016-BLG-1190L b",2.1700000000,0.420000,13.38000000,12.30000000,"OGLE-2016-BLG-1190L",,,0.880000
"K2-206 b",,,0.02590000,2.79522879,"K2-206",5043.00,0.758046,0.789481
"K2-207 b",,,0.02300000,2.60585269,"K2-207",5522.00,0.928158,0.941851
"TOI-6651 b",0.0633000000,0.091000,0.19192746,5.09000000,"TOI-6651",5940.00,1.721000,1.323000
"TOI-181 b",0.0539000000,0.154300,0.14520000,6.95590000,"TOI-181",4994.00,0.745000,0.822000
"TOI-3884 b",0.0361000000,0.060000,0.10253961,6.43000000,"TOI-3884",3180.00,0.302000,0.298000
"TOI-5005 b",0.0661400000,,0.10300000,6.25000000,"TOI-5005",5749.00,0.930000,0.970000
"HD 16141 b",0.3600000000,0.250000,0.26000000,10.90000000,"HD 16141",5757.00,1.480000,1.110000
"HD 162020 b",0.0800000000,0.280000,9.84000000,12.50000000,"HD 162020",4723.00,0.750000,0.420000
"OGLE-2016-BLG-0613L AB b",6.4000000000,,4.18000000,13.00000000,"OGLE-2016-BLG-0613L AB",,,0.720000
"CoRoT-9 b",0.4021000000,0.133000,0.84000000,11.94879400,"CoRoT-9",5625.00,0.960000,0.960000
"K2-209 b",,,0.00184000,0.86850263,"K2-209",4720.00,0.712365,0.744790
"16 Cyg B b",1.6600000000,0.680000,1.78000000,13.50000000,"16 Cyg B",5750.00,1.130000,1.080000
"Kepler-80 g",,0.130300,0.00020451,1.13000000,"Kepler-80",4540.00,0.678000,0.830000
"K2-218 b",,,0.02240000,2.56948149,"K2-218",5757.00,1.008231,1.047488
"K2-219 b",,,0.00750000,1.34762583,"K2-219",5753.00,1.189232,1.021545
"HD 215152 b",0.0576380000,0.000000,1.77900000,,"HD 215152",4935.00,0.730000,0.770000
"K2-219 c",,,0.00837000,1.43839723,"K2-219",5753.00,1.189232,1.021545
"K2-219 d",,,0.02250000,2.57634456,"K2-219",5753.00,1.189232,1.021545
"GJ 86 b",0.1100000000,0.040000,4.42000000,12.90000000,"GJ 86",5182.00,0.770000,0.930000
"TOI-6002 b",0.0572200000,0.150000,0.01060000,1.65000000,"TOI-6002",3229.00,0.243200,0.210100
"GJ 3138 b",0.0197000000,0.190000,0.00560048,1.18000000,"GJ 3138",3717.00,0.500000,0.681000
"HD 7924 c",0.1134000000,0.098000,5.54600000,,"HD 7924",5075.00,0.782100,0.832000
"BD-06 1339 c",0.4350000000,0.310000,0.17000000,8.38000000,"BD-06 1339",4324.00,0.686355,0.700000
"HIP 65891 b",2.7940000000,0.128000,5.88800000,12.80000000,"HIP 65891",5000.00,8.930000,2.490000
"K2-227 b",,,0.01070000,1.66551298,"K2-227",5673.00,0.890666,0.950811
"K2-80 d",,,0.02220000,2.55211506,"K2-80",5377.00,0.841458,0.913111
"K2-260 b",0.0439200000,0.053000,1.72000000,18.41635529,"K2-260",6860.00,1.755000,1.637000
"K2-261 b",0.1086000000,0.274000,0.21700000,9.26982704,"K2-261",5490.00,1.663000,1.107000
"TOI-1883 b",0.0468000000,,0.08540000,5.65000000,"TOI-1883",3477.00,0.494000,0.492000
"GJ 3323 b",0.0328200000,0.230000,0.00635560,1.23000000,"GJ 3323",3159.00,0.119000,0.164000
"GJ 3138 d",0.6980000000,0.320000,0.03303653,3.23000000,"GJ 3138",3717.00,0.500000,0.681000
"GJ 3323 c",0.1264000000,0.170000,0.00726804,1.32000000,"GJ 3323",3159.00,0.119000,0.164000
"HD 191939 e",0.4070000000,0.031000,0.35302068,13.00000000,"HD 191939",5348.00,0.940000,0.810000
"TOI-469.01",0.1110000000,0.000000,0.02863180,3.41000000,"TOI-469",5289.00,0.980000,0.901000
"TOI-1230.01",,,0.03320000,3.23968384,"TOI-1230",5696.00,1.152810,1.140000
"Kepler-289 c",0.5015500000,0.000000,0.49000000,11.23000000,"Kepler-289",5990.00,1.000000,1.080000
"K2-170 c",,,0.01230000,1.80176470,"K2-170",5748.00,0.981614,0.963657
"K2-164 b",,,0.03340000,3.24925008,"K2-164",5791.00,2.196069,1.180894
"GJ 273 b",0.0911010000,0.100000,0.00909291,1.51000000,"GJ 273",3382.00,0.293000,0.290000
"TOI-3568 b",0.0485000000,0.035000,0.08300000,5.30000000,"TOI-3568",4969.00,0.719000,0.780000
"HD 238914 b",5.7000000000,0.560000,6.00000000,12.80000000,"HD 238914",4769.00,12.730000,1.470000
"K2-170 b",,,0.00817000,1.41817537,"K2-170",5748.00,0.981614,0.963657
"K2-171 b",,,0.02420000,2.68657205,"K2-171",5250.00,1.717458,0.891587
"TOI-1772.01",0.0783750000,,0.02760000,2.90500000,"TOI-1772",5583.00,0.995000,0.990000
"K2-77 b",0.0753000000,0.290000,1.90000000,2.49960270,"K2-77",5160.00,0.792000,0.847000
"K2-180 b",0.0756000000,0.075000,0.03590000,2.46597575,"K2-180",5365.00,0.719000,0.735000
"GJ 3293 e",0.0820800000,0.210000,0.01031998,1.63000000,"GJ 3293",3466.00,0.404000,0.420000
"TOI-1777.01",0.1194660000,,0.01780000,2.24600000,"TOI-1777",5859.00,0.980000,1.060000
"GJ 3293 d",0.1939400000,0.120000,0.02391215,2.67000000,"GJ 3293",3466.00,0.404000,0.420000
"TYC 3318-01333-1 b",1.4140000000,0.098000,3.42000000,13.10000000,"TYC 3318-01333-1",4776.00,5.900000,1.190000
"K2-172 b",,,0.01070000,1.66608079,"K2-172",5569.00,0.868889,0.934356
"K2-172 c",,,0.03260000,3.20569097,"K2-172",5569.00,0.868889,0.934356
"HD 101581 c",0.0573000000,,0.00295000,0.99000000,"HIP 56998",4675.00,0.630000,0.653000
"K2-182 b",0.0517400000,0.071000,0.06600000,2.71257333,"K2-182",5128.00,0.789000,0.823000
"K2-97 b",0.0854000000,0.207000,0.54900000,13.45077684,"K2-97",4673.00,4.140000,1.170000
"TOI-1301.01",0.0598660000,,0.02110000,2.47700000,"TOI-1301",4820.00,0.732000,0.770000
"K2-148 d",0.0774000000,,0.01050000,1.64000000,"K2-148",4079.00,0.632000,0.650000
"K2-148 b",0.0454000000,,0.00733000,1.33000000,"K2-148",4079.00,0.632000,0.650000
"K2-191 b",,,0.00981000,1.57889322,"K2-191",5176.00,0.839696,0.900994
"HD 102117 b",0.1500000000,0.120000,0.17000000,8.47000000,"HD 102117",5655.00,1.230000,1.060000
"TOI-1799 b",0.0725020000,0.000000,0.01258541,1.64200000,"TOI-1799",5690.00,0.957000,1.010000
"Kepler-150 f",1.2400000000,,0.04050000,3.64000000,"Kepler-150",5528.00,0.905339,0.970000
"K2-98 b",0.0986000000,0.119000,0.10700000,5.06645928,"K2-98",6260.00,1.518000,1.246000
"K2-114 b",0.0944000000,0.079000,2.01000000,10.59248676,"K2-114",4899.00,0.832000,0.863000
"HD 40307 g",0.6000000000,0.290000,0.02230000,2.56000000,"HD 40307",4956.00,0.716684,0.770000
"HIP 57274 b",0.0700000000,0.190000,10.57000000,,"HIP 57274",4510.00,0.780000,0.290000
"K2-179 b",,,0.02160000,2.51267885,"K2-179",5015.00,0.768067,0.824345
"HD 102195 b",0.0500000000,0.000000,0.41000000,14.20000000,"HD 102195",5301.00,0.820000,0.760000
"HD 102329 b",1.8100000000,0.210000,8.16000000,12.60000000,"HD 102329",4745.00,9.820000,3.210000
"TOI-2211.01",0.0401100000,,0.00962000,1.56100000,"TOI-2211",5253.00,0.834000,0.900000
"TOI-4638.01",0.0930130000,,0.02810000,2.93300000,"TOI-4638",5700.00,0.895000,1.020000
"TOI-6038 A b",0.0690000000,,0.24698862,6.41000000,"TOI-6038 A",6110.00,1.648000,1.291000
"K2-277 b",0.0664000000,0.520000,0.02328300,2.18575124,"K2-277",5680.00,0.973000,0.974000
"IRAS 04125+2902 b",0.0770000000,,0.25400000,10.73820351,"IRAS 04125+2902",4080.00,1.450000,0.700000
"TOI-1467 b",0.0507480000,0.000000,0.02831717,1.92000000,"TOI-1467",3834.00,0.491000,0.489000
"TOI-2458 b",0.0482000000,0.087000,0.04187794,2.83000000,"TOI-2458",6005.00,1.310000,1.050000
"K2-246 b",0.0602000000,,0.03770000,3.49000000,"K2-246",5610.00,0.940000,0.870000
"HD 240237 b",1.9200000000,0.400000,15.89000000,12.20000000,"HD 240237",3926.00,71.230000,8.760000
"HD 2638 b",0.0400000000,0.000000,0.42000000,14.30000000,"HD 2638",5186.00,0.940000,0.770000
"TOI-4994 b",0.1515000000,0.319000,0.28000000,8.54124329,"TOI-4994",5640.00,1.055000,1.005000
"K2-247 b",0.0304000000,,0.01620000,2.12000000,"K2-247",4667.00,0.690000,0.740000
"HD 290327 b",3.4300000000,0.080000,2.43000000,13.30000000,"HD 290327",5505.00,0.950000,0.840000
"HD 31253 b",1.2600000000,0.300000,0.62000000,14.10000000,"HD 31253",6130.00,1.750000,1.700000
"TOI-406.01",0.0809000000,0.056000,0.02067153,2.08000000,"TOI-406",3392.00,0.410000,0.408000
"HD 77338 b",0.0600000000,0.090000,0.05000000,4.12000000,"HD 77338",5341.00,0.970000,1.370000
"TOI-1174 b",0.0799400000,0.000000,0.10068326,2.56200000,"TOI-1174",5030.00,0.760000,0.850000
"TOI-1691 b",0.1293650000,0.000000,0.04593674,3.66000000,"TOI-1691",5759.00,1.000000,1.030000
"K2-249 b",0.1151000000,,0.02580000,2.79000000,"K2-249",6504.00,1.570000,1.320000
"K2-248 b",0.0699000000,,0.02240000,2.57000000,"K2-248",5528.00,0.920000,0.880000
"K2-251 b",0.0694000000,,0.01930000,2.35000000,"K2-251",3717.00,0.490000,0.520000
"TOI-1716.01",0.0804960000,,0.03160000,3.14300000,"TOI-1716",5879.00,1.240000,1.070000
"TOI-5688 A b",0.0337900000,0.128000,0.39000000,10.30000000,"TOI-5688 A",3713.00,0.570000,0.600000
"HD 73344 d",6.7000000000,0.180000,2.55000000,13.20000000,"HD 73344",6148.00,1.220000,1.190000
"K2-252 b",0.1041000000,,0.01160000,1.74000000,"K2-252",5152.00,0.820000,0.790000
"TOI-1744.01",0.1640860000,,0.02410000,2.68000000,"TOI-1744",6179.00,1.140000,1.180000
"TOI-1739 b",0.0738720000,,0.01400000,1.94600000,"TOI-1739",4814.00,0.781000,0.780000
"TOI-4504 b",0.0339200000,0.000000,0.02430000,2.69100000,"TOI-4504",5315.00,0.920000,0.890000
"TOI-4504 c",0.3569000000,0.032000,3.76720000,11.09689089,"TOI-4504",5315.00,0.920000,0.890000
"K2-254 c",0.0923000000,,0.01710000,2.19000000,"K2-254",4629.00,0.670000,0.710000
"HD 5891 b",0.6400000000,0.070000,7.63000000,12.60000000,"HD 5891",4673.00,10.640000,1.930000
"HD 6434 b",0.1400000000,0.170000,0.49000000,14.20000000,"HD 6434",5769.00,1.120000,1.100000
"K2-239 c",0.0576000000,,0.00306000,1.00000000,"K2-239",3420.00,0.360000,0.400000
"K2-257 b",0.0216000000,,0.00157000,0.83000000,"K2-257",3725.00,0.500000,0.520000
"K2-258 b",0.1490000000,,0.02920000,3.00000000,"K2-258",6351.00,1.310000,1.210000
"IC 4651 9122 b",2.0380000000,0.180000,6.30000000,12.70000000,"IC 4651 9122",4740.10,10.267424,2.100000
"TOI-4504 d",0.2219000000,0.044500,1.41660000,13.60000000,"TOI-4504",5315.00,0.920000,0.890000
"K2-167 b",0.0932000000,0.480000,0.02045129,2.36509493,"K2-167",6310.00,1.499000,1.084000
"K2-240 c",0.1159000000,,0.01230000,1.80000000,"K2-240",3810.00,0.540000,0.580000
"K2-240 b",0.0513000000,,0.01470000,2.00000000,"K2-240",3810.00,0.540000,0.580000
"OGLE-2017-BLG-0482L b",1.8000000000,,0.02800000,2.95000000,"OGLE-2017-BLG-0482L",,,0.200000
"WASP-194 b",0.0470000000,0.000000,1.17400000,15.47960235,"WASP-194",6405.00,1.409000,1.290000
"Kepler-289 e",0.9342000000,0.000000,0.05474652,2.94000000,"Kepler-289",5990.00,0.985000,1.061000
"HD 75289 b",0.0500000000,0.030000,0.49000000,14.20000000,"HD 75289",6117.00,1.230000,1.290000
"HD 76700 b",0.0500000000,0.090000,0.21000000,9.60000000,"HD 76700",5644.00,1.370000,0.990000
"WASP-188 b",0.0720000000,0.000000,1.44300000,14.81827249,"WASP-188",6850.00,1.830000,1.500000
"WASP-116 b",0.0650000000,0.000000,0.64000000,13.67495645,"WASP-116",6250.00,1.426000,1.250000
"TOI-6478 b",0.1136000000,,0.06030000,4.60000000,"TOI-6478",3230.00,0.234000,0.230000
"TOI-2285 b",0.1363000000,0.300000,0.06135386,1.77000000,"TOI-2285",3491.00,0.464000,0.454000
"HD 222155 b",5.1400000000,0.160000,1.83000000,13.40000000,"HD 222155",5701.00,1.850000,1.210000
"OGLE-2014-BLG-1722L c",1.7000000000,,0.26300000,11.00000000,"OGLE-2014-BLG-1722L",,,0.400000
"TOI-771 b",0.0208000000,0.055000,0.00777149,1.36000000,"TOI-771",3370.00,0.232000,0.220000
"TOI-5110 b",0.2157000000,0.745000,2.90000000,11.98240037,"TOI-5110",6160.00,2.333000,1.469000
"TOI-1453 c",,0.000000,0.00928174,2.22400000,"TOI-1453",4975.00,0.720000,0.715000
"K2-244 b",0.1418000000,,0.01170000,1.75000000,"K2-244",5677.00,0.920000,0.860000
"HD 35843 c",0.2500000000,0.153000,0.03561670,2.54000000,"HD 35843",5666.00,0.897000,0.940000
"K2-158 b",0.0887000000,,0.02350000,2.64000000,"K2-158",5503.00,0.950000,0.920000
"TOI-7041 b",,0.040000,0.36000000,11.43316031,"TOI-7041",4700.00,4.100000,1.070000
"HD 89307 b",3.2700000000,0.200000,2.02000000,13.40000000,"HD 89307",5955.00,1.100000,1.270000
"HD 96127 b",1.4200000000,0.300000,20.96000000,12.10000000,"HD 96127",3943.00,51.100000,10.940000
"K2-159 b",0.1013000000,,0.01800000,2.26000000,"K2-159",5425.00,0.830000,0.900000
"HD 1690 b",1.3600000000,0.640000,8.79000000,12.50000000,"HD 1690",4374.00,21.660000,1.860000
"TOI-1803 c",0.0970000000,0.000000,0.02517081,4.29000000,"TOI-1803",4687.00,0.715000,0.756000
"TOI-1803 b",0.0600000000,0.000000,0.03247035,2.99000000,"TOI-1803",4687.00,0.715000,0.756000
"TOI-561 c",0.0889000000,0.023000,0.01865787,2.86500000,"TOI-561",5342.00,0.843000,0.806000
"K2-166 b",0.0858000000,,0.01710000,2.19000000,"K2-166",5960.00,1.610000,1.160000
"HD 171028 b",1.3200000000,0.590000,2.62000000,13.20000000,"HD 171028",5671.00,2.470000,1.530000
"HD 17092 b",1.3100000000,0.170000,10.13000000,12.50000000,"HD 17092",4326.00,13.580000,6.730000
"HAT-P-11 b",0.0525800000,0.251000,0.07870000,4.36000000,"HAT-P-11",4653.00,0.683000,0.811000
"HAT-P-11 c",4.1000000000,0.652000,2.68000000,13.20000000,"HAT-P-11",4653.00,0.683000,0.811000
"HR 858 c",0.0687000000,0.000000,0.01195614,1.97900000,"HR 858",6354.00,1.258000,1.204000
"TOI-1266 b",0.0730000000,0.039000,0.01403273,2.52000000,"TOI-1266",3563.00,0.423200,0.437000
"NN Ser d",3.3900000000,0.240000,2.28000000,13.30000000,"NN Ser",57000.00,,0.535000
"K2-224 c",0.0886000000,,0.02010000,2.41000000,"K2-224",5620.00,0.840000,0.910000
"TOI-2328 b",0.1270000000,0.057000,0.16000000,9.97599282,"TOI-2328",5525.00,0.900000,0.950000
"TOI-2015 b",0.0293220000,0.078900,0.02894644,3.30900000,"TOI-2015",3297.00,0.327300,0.304100
"WASP-102 b",0.0410000000,0.000000,0.62200000,14.90794433,"WASP-102",5990.00,1.375000,1.080000
"TOI-5573 b",0.0712000000,0.072000,0.35000000,9.75000000,"TOI-5573",3790.00,0.594000,0.619000
"HD 191939 g",0.8120000000,0.030000,0.04247575,3.74000000,"HD 191939",5348.00,0.940000,0.810000
"HD 285507 b",0.0600000000,0.090000,0.98000000,13.80000000,"HD 285507",4503.00,0.690000,0.820000
"K2-230 b",0.0409000000,,0.01420000,1.96000000,"K2-230",5945.00,1.390000,1.110000
"K2-229 c",0.0769000000,0.000000,0.02202446,2.03000000,"K2-229",5315.00,0.790000,0.870000
"K2-259 b",0.1271000000,,0.01890000,2.32000000,"K2-259",6059.00,1.130000,1.140000
"HD 192263 b",0.1500000000,0.050000,0.56000000,14.20000000,"HD 192263",4976.00,0.740000,0.660000
"TOI-677 b",0.1041000000,0.460000,1.23400000,13.11450742,"TOI-677",6295.00,1.280000,1.181000
"HD 95127 b",1.2800000000,0.110000,10.63000000,12.40000000,"HD 95127",4218.00,41.010000,3.700000
"HD 216536 b",0.6100000000,0.380000,1.05000000,13.80000000,"HD 216536",4639.00,9.830000,0.810000
"HD 210277 b",1.1300000000,0.480000,1.29000000,13.60000000,"HD 210277",5538.00,1.070000,1.010000
"TOI-4529 b",,,0.01541712,1.77000000,"TOI-4529",3697.00,0.480000,0.482000
"K2-241 b",0.1567000000,,0.02210000,2.55000000,"K2-241",5262.00,0.750000,0.710000
"HD 141937 b",1.5000000000,0.410000,27.42000000,11.90000000,"HD 141937",5870.00,1.030000,1.090000
"HD 212301 b",0.0300000000,0.000000,0.51000000,14.20000000,"HD 212301",6239.00,1.160000,1.550000
"TOI-4364 b",0.0475300000,0.290000,0.01480000,2.01000000,"TOI-4364",3528.00,0.468400,0.487000
"CoRoT-5 b",0.0494700000,0.090000,0.46700000,15.55800000,"CoRoT-5",6100.00,1.186000,1.000000
"K2-242 b",0.0494000000,,0.02200000,2.54000000,"K2-242",3459.00,0.370000,0.380000
"HD 218566 b",0.6900000000,0.300000,0.20000000,9.32000000,"HD 218566",4730.00,0.850000,0.760000
"MOA-2016-BLG-319L b",0.9500000000,,0.62000000,14.10000000,"MOA-2016-BLG-319L",,,0.150000
"HD 99706 c",,0.411000,5.69000000,12.80000000,"HD 99706",4891.00,5.400000,1.720000
"HD 15337 b",0.0524500000,0.058000,0.02051107,1.77000000,"HD 15337",5131.00,0.855000,0.829000
"HD 15337 c",0.1235000000,0.096000,0.02137002,2.52600000,"HD 15337",5131.00,0.855000,0.829000
"TOI-5027 b",0.0930000000,0.385000,2.02000000,10.76062147,"TOI-5027",5909.00,0.920000,1.020000
"HD 134060 b",0.0444000000,0.450000,0.03180000,3.16000000,"HD 134060",5966.00,1.164285,1.095000
"K2-269 b",0.0531000000,,0.00972000,1.57000000,"K2-269",6209.00,1.450000,1.160000
"TOI-1836 b",0.1597000000,0.000000,0.12100000,8.00321222,"TOI-1836",6380.00,1.577000,1.307000
"K2-270 c",0.0497000000,,0.02830000,2.95000000,"K2-270",4877.00,0.770000,0.850000
"HD 116029 c",,0.038000,1.27000000,13.70000000,"HD 116029",4951.00,4.600000,1.330000
"KOI-3680 b",0.5340000000,0.496000,1.93000000,11.09691000,"KOI-3680",5830.00,0.960000,1.010000
"TOI-2537 b",0.3715000000,0.364000,1.30700000,11.25381662,"TOI-2537",4870.00,0.771000,0.771000
"TOI-2295 b",0.1992000000,0.334000,0.87500000,16.47720163,"TOI-2295",5730.00,1.459000,1.168000
"HD 20003 c",0.1964000000,0.100000,0.04540000,3.89000000,"HD 20003",5494.00,0.921637,0.875000
"HD 20781 b",0.0529000000,0.100000,0.00610000,1.21000000,"HD 20781",5256.00,0.833609,0.700000
"TOI-3135 b",0.0475600000,0.240000,1.03000000,13.65253849,"TOI-3135",5890.00,0.985000,1.044000
"TOI-4794 b",0.0492000000,0.100000,0.97000000,14.35870428,"TOI-4794",6390.00,1.451000,1.250000
"GJ 3779 b",0.0260000000,0.070000,0.02517069,2.75000000,"GJ 3779",3324.00,0.281000,0.270000
"TOI-1117 c",0.0534000000,0.000000,0.02762497,2.91000000,"TOI-1117",5635.00,1.050000,0.970000
"TOI-1117 d",0.0817000000,0.000000,0.03369743,3.27000000,"TOI-1117",5635.00,1.050000,0.970000
"HD 21693 b",0.1455000000,0.120000,0.02590000,2.80000000,"HD 21693",5430.00,0.914378,0.800000
"HD 21693 c",0.2586000000,0.070000,0.05470000,4.34000000,"HD 21693",5430.00,0.914378,0.800000
"K2-123 b",0.1649000000,0.060000,0.02530000,2.76000000,"K2-123",4035.00,0.590000,0.620000
